LotArea,OverallQual,OverallCond,YearBuilt,BsmtQual,BsmtExposure,TotalBsmtSF,CentralAir,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,GarageCars,Neighborhood_Crawfor,Neighborhood_NridgHt,Neighborhood_StoneBr,BsmtGLQ,HeatingQC_Ex,Baths,TotalPorch
9.071308163280623,6,5,1997,2,1,220.0,1,1604,0.0,1,1,2.0,0,0,0,0.0,1,2.5,36
9.004422601327041,6,5,1995,3,1,204.0,1,1470,0.0,1,1,2.0,0,0,0,0.0,0,2.5,241
9.16272451803452,6,5,1998,3,4,75.0,1,1604,0.0,1,0,2.0,0,0,0,1.0,1,2.5,182
9.618335609937972,6,5,1996,3,1,778.0,1,1636,0.0,1,1,2.0,0,0,0,0.0,0,2.5,252
9.556550752867034,5,5,1996,3,1,898.0,1,1384,0.0,2,0,2.0,0,0,0,1.0,0,2.0,39
8.74257423767064,8,5,1997,4,2,1008.0,1,1682,0.0,2,1,2.0,0,0,1,1.0,1,1.5,0
8.531096096585227,8,5,1992,3,2,1280.0,1,1280,0.0,2,0,2.0,0,0,1,0.0,1,2.0,226
9.322239464473592,6,5,1998,3,1,932.0,1,1633,0.0,1,1,2.0,0,0,0,0.0,0,2.5,39
9.551586907757695,6,5,1991,3,1,332.0,1,1709,0.0,2,0,2.0,0,0,0,0.0,0,2.5,40
8.691146498539675,8,5,1989,3,4,1018.0,1,1337,0.0,2,1,2.0,0,0,1,1.0,0,2.0,227
9.513625087655372,8,5,2005,4,4,1152.0,1,2500,0.0,3,1,3.0,0,0,1,1.0,1,3.5,224
9.642187721358468,9,5,2004,4,4,547.0,1,1884,0.0,3,1,3.0,0,0,1,1.0,1,2.0,290
10.348814194069424,6,2,1952,2,1,1632.0,1,1474,0.0,1,2,2.0,0,0,0,0.0,0,1.0,144
9.001839097398841,9,5,2007,4,4,676.0,1,1710,0.0,3,1,2.0,0,0,1,1.0,1,2.0,204
10.76384265207998,6,5,1950,2,1,1488.0,1,1488,0.0,1,1,2.0,0,0,0,0.0,0,2.5,180
9.447781227991218,7,6,1988,3,2,692.0,1,1688,0.0,3,1,2.0,0,0,0,1.0,1,2.0,189
9.289613552870689,7,7,1983,3,2,513.0,1,1260,0.0,1,0,2.0,0,0,0,1.0,0,2.0,152
9.828710125578304,7,5,1978,3,1,656.0,1,2064,0.0,2,2,2.0,0,0,0,1.0,0,2.0,200
9.57844969354058,7,5,1979,3,1,469.0,1,1782,1.0,2,1,2.0,0,0,0,0.0,0,2.9,467
9.477921772720961,6,5,1976,3,1,273.0,1,1211,0.0,2,1,2.0,0,0,0,0.0,0,2.0,174
9.249561085129463,7,6,1980,3,2,738.0,1,2044,0.0,1,1,2.0,0,0,0,0.0,0,2.5,101
9.184304357425342,5,6,1969,2,1,440.0,1,1308,0.0,1,0,2.0,0,0,0,0.0,0,1.5,0
9.4343635363174,7,7,1978,3,1,432.0,1,2840,1.0,2,2,4.0,0,0,0,0.0,1,3.4,224
9.249561085129463,6,5,1976,2,1,1444.0,1,1444,0.0,1,1,2.0,0,0,0,0.0,0,2.0,24
9.568783751310876,8,5,1996,3,1,213.0,1,2340,0.0,2,1,3.0,0,0,0,1.0,1,2.5,590
9.104979856318355,5,5,1974,3,2,896.0,1,1792,0.0,1,0,2.0,0,0,0,0.0,0,3.0,45
9.23941361946189,4,6,1969,3,2,684.0,1,936,0.0,1,0,1.0,0,0,0,0.0,0,1.0,16
8.930626469173578,5,5,1971,3,1,132.0,1,864,0.0,1,0,2.0,0,0,0,0.0,0,1.0,0
7.426549072397305,6,5,1973,2,1,25.0,1,987,1.0,1,0,1.0,0,0,0,0.0,0,2.4,52
7.544332108053688,6,6,1972,2,1,0.0,1,987,0.0,1,0,1.0,0,0,0,0.0,0,1.5,411
7.426549072397305,5,5,1972,2,1,280.0,1,1302,0.0,1,0,1.0,0,0,0,0.0,0,2.5,0
7.7441366276279915,6,6,1975,3,1,275.0,1,1456,0.0,1,0,2.0,0,0,0,0.0,0,2.5,0
7.8355792466699645,7,6,1977,3,1,677.0,1,1055,0.0,1,0,2.0,0,0,0,0.0,0,2.0,38
9.449672183486918,8,5,2007,4,1,570.0,1,1582,0.0,2,0,3.0,0,1,0,1.0,1,2.0,304
9.524640032332234,8,5,2007,4,4,195.0,1,2464,0.0,3,1,3.0,0,1,0,1.0,1,2.5,436
9.576232704964523,9,5,2007,4,4,575.0,1,1950,0.0,3,1,3.0,0,1,0,1.0,1,2.0,363
9.50435236812283,9,5,2006,4,4,430.0,1,2748,0.0,3,1,3.0,0,1,0,1.0,1,2.5,394
9.43659906619054,10,5,2005,4,4,538.0,1,2790,0.0,3,1,4.0,0,1,0,1.0,1,2.5,422
9.405166749908613,9,5,2005,4,3,165.0,1,2331,0.0,3,1,3.0,0,1,0,1.0,1,2.5,255
9.093694189856864,8,5,2007,3,3,908.0,1,2088,0.0,2,1,3.0,0,1,0,1.0,1,2.5,124
9.266153436795397,8,5,2004,4,1,292.0,1,2332,0.0,3,1,3.0,0,1,0,1.0,1,2.5,366
9.450930836894113,10,5,2003,4,4,278.0,1,2470,0.0,3,2,3.0,0,1,0,1.0,1,1.5,435
9.291459423260974,8,5,2003,3,2,454.0,1,1575,0.0,2,1,3.0,0,1,0,1.0,1,2.0,244
9.735068900911164,8,5,2001,4,2,404.0,1,2649,0.0,2,1,3.0,0,1,0,1.0,1,2.5,60
9.70814154461942,8,5,2003,4,4,1765.0,1,2690,0.0,2,1,3.0,0,1,0,0.0,1,2.5,326
9.221280312014516,9,5,2008,3,1,1486.0,1,1866,0.0,3,1,3.0,0,1,0,1.0,1,2.0,48
9.417679691745425,7,5,2005,3,1,1347.0,1,1367,0.0,2,1,2.0,0,1,0,1.0,1,2.0,33
9.015784277513887,9,5,2007,4,1,596.0,1,1800,0.0,3,1,3.0,0,1,0,1.0,1,2.0,210
8.738735461363474,8,5,2006,3,1,496.0,1,1342,0.0,2,1,2.0,0,1,0,1.0,1,2.0,35
8.738735461363474,8,5,2006,3,1,1318.0,1,1342,0.0,2,1,2.0,0,1,0,1.0,1,2.0,35
7.803026643632218,7,5,2003,3,1,764.0,1,1626,0.0,2,0,2.0,0,1,0,0.0,1,2.5,27
8.278936002291982,7,5,2003,3,4,342.0,1,1455,0.0,2,1,3.0,0,0,0,1.0,1,2.0,320
8.278936002291982,7,5,2004,3,1,306.0,1,1576,0.0,2,1,3.0,0,0,0,1.0,1,2.0,163
8.21878715560148,7,5,2007,3,4,1146.0,1,1246,0.0,2,1,2.0,0,0,0,0.0,1,2.0,124
9.107642973737839,6,5,2004,3,1,789.0,1,1515,0.0,2,1,2.0,0,0,0,0.0,1,2.5,75
8.988446040062405,7,5,2002,3,1,840.0,1,1720,0.0,2,1,2.0,0,0,0,0.0,1,2.5,186
9.035510680940524,7,5,2003,3,1,847.0,1,1986,0.0,2,1,2.0,0,0,0,0.0,1,2.5,168
8.895766604056085,7,6,2007,3,1,474.0,1,1358,0.0,2,1,2.0,0,1,0,1.0,1,2.0,218
9.014325488050225,7,5,2000,3,3,438.0,1,1892,0.0,1,1,2.0,0,0,0,1.0,1,2.5,108
8.955448122347393,7,5,2002,3,1,707.0,1,1414,0.0,2,1,2.0,0,0,0,0.0,1,2.5,135
9.430278792341444,7,5,1999,3,1,167.0,1,2322,0.0,1,1,2.0,0,0,0,1.0,1,2.5,188
9.034795799461252,7,5,1999,3,1,831.0,1,1651,0.0,1,1,2.0,0,0,0,0.0,1,2.5,103
9.175748927206564,8,5,1997,3,1,1173.0,1,2199,0.0,2,1,2.0,0,0,0,0.0,1,2.5,131
9.305650551780507,9,5,2000,4,2,1519.0,1,2172,0.0,3,1,3.0,0,0,0,0.0,1,2.5,315
9.365205082537098,8,5,1998,3,3,322.0,1,2006,0.0,2,1,3.0,0,0,0,1.0,1,2.0,177
9.304741047397666,7,5,1996,4,1,213.0,1,2125,0.0,2,2,2.0,0,0,0,1.0,1,2.5,168
9.386727689281946,8,7,1995,3,3,1242.0,1,2501,0.0,2,1,3.0,0,0,0,0.0,1,2.5,279
9.211339872309264,7,5,1993,3,3,0.0,1,2197,0.0,2,1,3.0,0,0,0,0.0,1,2.5,484
9.491979220880678,7,5,2006,4,1,482.0,1,1578,0.0,2,1,3.0,0,0,0,1.0,0,2.0,26
9.19023970026918,8,5,2007,3,3,1341.0,1,1861,0.0,2,1,3.0,0,0,0,0.0,1,3.0,204
9.15143926405602,8,5,2007,3,3,226.0,1,1874,0.0,2,1,3.0,0,0,0,1.0,1,2.5,276
9.214033543813802,8,5,2006,4,1,794.0,1,1460,0.0,2,1,2.0,0,0,0,1.0,1,2.0,20
9.0641578617981,8,5,2007,3,1,1339.0,1,1372,0.0,2,0,2.0,0,0,0,1.0,1,2.0,305
9.270964993792617,8,5,2007,3,3,1660.0,1,1660,0.0,2,1,3.0,0,0,0,0.0,1,2.0,253
8.922658299524402,7,5,2007,3,1,316.0,1,1218,0.0,2,0,2.0,0,0,0,1.0,1,2.0,336
9.221280312014516,6,5,2003,3,2,200.0,1,1696,0.0,2,0,2.0,0,0,0,1.0,1,2.5,209
9.455167134121536,7,5,2003,3,3,835.0,1,1663,0.0,2,0,2.0,0,0,0,0.0,1,2.5,236
9.478227817099784,6,5,2005,3,1,1095.0,1,1175,0.0,2,0,0.0,0,0,0,1.0,1,1.0,90
9.133459327640225,7,5,2007,3,2,1162.0,1,1162,0.0,2,0,2.0,0,0,0,0.0,1,2.0,32
9.042276686928927,6,5,1995,3,1,392.0,1,1609,0.0,2,0,2.0,0,0,0,1.0,1,2.5,70
9.045465728785947,6,5,1993,3,1,284.0,1,1680,1.0,2,0,2.0,0,0,0,1.0,1,3.4,240
9.586376669393537,7,5,1994,3,3,295.0,1,1657,0.0,2,0,2.0,0,0,0,1.0,1,2.5,218
9.04192172035122,6,5,2001,3,1,355.0,1,1677,0.0,2,0,2.0,0,0,0,1.0,1,2.5,68
9.022201929860664,7,5,1992,3,1,439.0,1,1737,1.0,2,0,2.0,0,0,0,1.0,0,3.4,277
9.116029692504943,5,5,1963,2,1,132.0,1,984,0.0,1,1,1.0,0,0,0,0.0,0,1.0,201
8.999619340660528,5,8,1961,2,1,100.0,1,864,0.0,2,1,1.0,0,0,0,0.0,1,1.0,132
9.04192172035122,5,5,1968,2,2,0.0,0,890,0.0,1,0,1.0,0,0,0,0.0,0,1.0,0
8.757783656334167,5,5,1963,3,1,375.0,1,864,0.0,1,0,1.0,0,0,0,0.0,0,1.0,0
9.878579916829944,6,5,1974,2,3,630.0,1,1430,1.0,1,2,2.0,0,0,0,0.0,0,2.9,390
9.283497892593909,5,4,1972,3,1,0.0,1,1641,0.0,1,1,2.0,0,0,0,0.0,0,2.0,92
9.127502093667179,6,5,1990,3,1,226.0,1,2683,0.0,2,2,2.0,0,0,0,0.0,1,2.5,684
9.307920700315046,9,5,1993,3,4,1328.0,1,2786,0.0,2,1,2.0,0,0,0,0.0,1,2.5,343
8.141772204656451,7,5,2004,3,1,1211.0,1,1245,0.0,2,0,2.0,0,0,0,1.0,1,2.0,100
8.064636475774222,6,5,2005,3,1,210.0,1,1200,0.0,2,0,2.0,0,0,0,1.0,1,2.5,166
8.064636475774222,7,5,2007,3,1,689.0,1,1392,0.0,2,0,2.0,0,0,0,0.0,1,2.0,102
7.731930721948487,6,5,1999,3,1,194.0,1,1549,0.0,1,0,2.0,0,0,0,1.0,0,2.5,32
8.469052816088304,9,5,2000,3,3,587.0,1,1638,0.0,3,1,2.0,0,0,0,1.0,1,2.0,298
8.420241665339788,9,5,2001,4,3,306.0,1,1310,0.0,2,1,2.0,0,0,0,1.0,1,1.5,322
8.385944904806284,9,5,2001,4,3,455.0,1,1419,0.0,3,1,2.0,0,0,0,1.0,1,1.5,213
8.32093496888341,9,5,1999,3,3,416.0,1,1557,0.0,3,1,2.0,0,0,0,1.0,1,2.0,237
7.67786350067821,7,5,1999,3,1,72.0,1,1404,0.0,2,0,2.0,0,0,0,1.0,1,2.5,20
9.272939513732704,7,5,2001,2,1,177.0,1,1789,0.0,1,1,2.0,0,0,0,1.0,1,2.5,0
7.8804263442924,8,5,1999,3,1,348.0,1,1586,0.0,2,0,2.0,0,0,0,1.0,1,2.5,169
7.8804263442924,8,5,1999,3,1,147.0,1,1607,0.0,2,0,2.0,0,0,0,1.0,1,2.5,169
8.281723990411393,10,5,1998,3,2,0.0,1,2393,0.0,3,1,2.0,0,0,0,0.0,1,2.5,184
9.311451873344595,8,5,1995,3,4,0.0,1,1239,0.0,2,1,2.0,0,0,0,0.0,1,1.5,196
10.10936286228382,9,3,1977,3,1,584.0,1,2944,0.0,2,1,3.0,0,0,0,1.0,0,3.0,226
9.697692639556534,8,9,1976,3,2,0.0,1,1671,0.0,3,1,2.0,0,0,0,1.0,1,3.0,370
8.922658299524402,7,5,2002,3,1,952.0,1,1812,0.0,1,1,2.0,0,0,0,0.0,1,2.5,256
9.315060682746584,6,6,1969,2,3,599.0,1,1427,1.0,1,0,2.0,0,0,0,1.0,0,2.9,216
9.310185706945902,6,5,1968,2,1,1439.0,1,1740,0.0,1,1,2.0,0,0,0,0.0,0,1.5,217
9.641278276057378,7,7,1967,2,1,723.0,1,1620,0.0,2,1,2.0,0,0,0,0.0,1,2.0,254
9.185022563991893,5,6,1965,2,1,1625.0,1,1625,0.0,1,0,2.0,0,0,0,0.0,1,2.0,0
9.084096645401932,5,6,1968,2,1,0.0,1,1464,0.0,1,0,2.0,0,0,0,0.0,1,1.5,40
9.002701007197938,5,7,1965,2,1,196.0,1,925,0.0,1,0,2.0,0,0,0,0.0,1,1.0,233
9.312174677857449,5,5,1965,2,1,1728.0,1,1728,0.0,1,0,2.0,0,0,0,0.0,0,2.0,0
9.49964612554406,7,6,1971,3,1,242.0,1,1670,0.0,1,0,2.0,0,0,0,0.0,0,1.5,0
8.959954084268098,5,5,1956,0,0,0.0,1,1014,0.0,1,0,1.0,0,0,0,0.0,0,1.0,240
9.200290036122679,5,5,1961,2,1,1114.0,1,1114,0.0,1,0,2.0,0,0,0,0.0,0,1.0,164
9.335385860950408,5,7,1960,2,1,590.0,1,1118,0.0,2,0,1.0,0,0,0,0.0,1,1.0,290
8.493310250952907,4,7,1937,2,1,228.0,1,906,0.0,1,0,1.0,0,0,0,0.0,0,1.0,0
9.169518377455928,5,6,1960,2,1,638.0,1,1496,0.0,2,0,2.0,0,0,0,0.0,0,2.0,22
9.169518377455928,5,8,1950,2,1,232.0,1,1337,0.0,2,1,1.0,0,0,0,0.0,0,1.0,192
8.933796043934858,5,5,1953,2,1,505.0,1,1036,0.0,1,0,1.0,0,0,0,0.0,1,1.0,144
9.593559871137028,6,7,1966,2,1,529.0,1,1988,0.0,2,1,2.0,0,0,0,0.0,1,2.5,230
9.088850474388472,5,4,1957,2,1,503.0,1,1176,0.0,1,2,1.0,0,0,0,0.0,0,1.0,183
9.194210990046301,5,7,1959,2,1,195.0,1,1440,0.0,2,0,1.0,0,0,0,0.0,0,2.0,406
9.487972108574462,6,6,1958,2,1,437.0,1,1570,0.0,1,1,2.0,0,0,0,0.0,1,1.0,490
9.251962046667002,5,5,1956,2,1,330.0,1,1104,0.0,1,0,1.0,0,0,0,0.0,0,1.0,0
9.354960061586127,5,6,1952,2,1,572.0,1,882,0.0,2,0,1.0,0,0,0,0.0,1,1.0,0
9.145588494746486,5,6,1953,2,1,456.0,1,1152,0.0,1,0,2.0,0,0,0,0.0,0,1.5,0
9.455167134121536,5,5,1953,2,1,232.0,0,950,0.0,1,0,2.0,0,0,0,0.0,0,1.0,32
9.564512185696797,6,5,1957,2,1,998.0,1,1790,0.0,1,2,2.0,0,0,0,0.0,0,2.0,40
9.086815885690683,5,3,1957,0,0,0.0,1,1764,0.0,1,1,1.0,0,0,0,0.0,0,2.5,72
9.428350771178645,5,5,1957,2,1,1824.0,1,1824,0.0,1,0,2.0,0,0,0,0.0,0,2.0,0
9.222466551774025,4,6,1948,0,0,0.0,0,869,0.0,1,0,1.0,0,0,0,0.0,0,1.0,66
8.923457979694968,5,8,1925,2,1,747.0,1,1159,0.0,1,0,1.0,0,0,0,0.0,0,1.0,180
8.594154232552366,4,7,1940,2,1,672.0,1,672,0.0,1,0,1.0,0,0,0,0.0,0,1.0,196
9.290629203204986,5,5,1922,2,1,892.0,1,1436,1.0,1,1,4.0,0,0,0,0.0,1,1.9,100
9.228180290104511,5,6,1968,2,1,168.0,1,1044,1.0,1,1,2.0,0,0,0,0.0,0,2.4,248
9.33741345453966,7,7,1958,2,1,675.0,1,1312,0.0,1,1,2.0,0,0,0,0.0,1,1.5,448
9.467228129254554,6,6,1960,2,4,384.0,1,1081,0.0,1,0,1.0,0,0,0,1.0,0,1.0,118
8.881836305004146,5,7,1951,1,1,444.0,1,876,0.0,1,1,2.0,0,0,0,0.0,0,1.0,0
8.987196820661973,5,6,1959,2,1,292.0,1,1256,0.0,2,0,1.0,0,0,0,0.0,0,1.5,240
8.987196820661973,5,5,1962,2,1,188.0,1,1027,1.0,1,0,1.0,0,0,0,0.0,0,1.9,0
8.995164990311151,6,6,1948,2,1,453.0,1,1320,0.0,1,0,2.0,0,0,0,0.0,1,2.0,108
8.762489547371581,6,7,1954,2,1,936.0,1,984,0.0,1,0,1.0,0,0,0,0.0,0,1.0,0
8.881836305004146,6,5,1954,2,1,181.0,1,1278,0.0,1,0,1.0,0,0,0,0.0,0,1.0,0
9.049349685884057,5,5,1961,2,3,1800.0,0,1800,0.0,1,0,0.0,0,0,0,0.0,0,2.0,0
8.881836305004146,5,6,1955,2,2,398.0,1,1588,0.0,1,0,2.0,0,0,0,1.0,0,1.5,0
8.881836305004146,5,7,1954,2,1,825.0,1,825,1.0,1,0,1.0,0,0,0,0.0,0,1.9,0
8.934586870389676,5,5,1963,2,1,1117.0,1,1117,0.0,1,0,1.0,0,0,0,0.0,1,1.0,0
9.193804403336085,6,5,2008,2,1,96.0,0,1133,0.0,1,0,1.0,0,0,0,1.0,0,1.0,175
9.125218118559348,5,7,1948,2,1,780.0,1,1323,0.0,1,0,2.0,0,0,0,0.0,1,1.0,0
8.476371196895983,5,5,1910,2,1,680.0,0,1360,0.0,1,0,1.0,0,0,0,0.0,0,1.0,242
8.476371196895983,5,4,1940,1,1,672.0,1,672,0.0,1,0,1.0,0,0,0,0.0,0,1.0,0
8.699514748210191,6,7,1915,2,1,728.0,1,1456,0.0,2,0,1.0,0,0,0,0.0,0,1.5,248
9.343646739284408,4,6,1910,2,1,828.0,1,1594,0.0,1,0,0.0,0,0,0,0.0,0,2.0,281
8.93958096672031,4,6,1940,2,1,801.0,1,1656,0.0,1,0,2.0,0,0,0,0.0,0,2.0,187
8.896724917497899,5,5,1920,2,1,576.0,0,1740,0.0,3,1,1.0,0,0,0,0.0,0,1.0,236
8.594154232552366,7,6,1920,2,1,931.0,1,1027,1.0,2,1,0.0,0,0,0,0.0,0,1.9,28
9.287301413112312,6,6,1940,2,1,294.0,1,1436,0.0,1,2,2.0,0,0,0,0.0,0,2.0,126
8.818186277927689,5,6,1910,2,1,481.0,0,899,0.0,1,0,1.0,0,0,0,0.0,0,1.0,96
8.685077700412423,5,9,1890,1,1,684.0,1,1080,0.0,2,0,0.0,0,0,0,0.0,0,1.0,195
9.104979856318355,5,6,1946,2,1,459.0,1,1499,0.0,1,1,3.0,0,0,0,0.0,1,1.0,20
8.897135342293316,2,5,1946,2,1,407.0,0,407,0.0,1,0,1.0,0,0,0,0.0,0,1.0,196
9.40960098282706,3,1,1949,1,1,448.0,1,1588,0.0,1,0,0.0,0,0,0,0.0,0,2.0,0
9.12063445889169,5,5,1900,1,1,797.0,0,1627,0.0,1,0,2.0,0,0,0,0.0,0,2.0,252
8.584851839890053,7,8,1920,2,1,508.0,1,1450,0.0,1,0,1.0,0,0,0,0.0,1,1.0,192
9.120743838164426,5,7,1900,2,1,346.0,1,1017,0.0,1,0,1.0,0,0,0,0.0,1,1.0,139
9.169518377455928,5,5,1920,2,1,739.0,1,2350,0.0,1,0,2.0,0,0,0,0.0,0,2.0,219
8.699514748210191,5,9,1905,1,1,572.0,1,1540,0.0,2,0,0.0,0,0,0,0.0,1,1.5,317
9.336091577281744,2,1,1920,1,1,723.0,0,1086,0.0,1,0,2.0,0,0,0,0.0,0,1.0,168
9.287301413112312,7,7,1890,2,2,1313.0,1,2495,0.0,1,1,2.0,0,0,0,0.0,0,2.0,299
9.185022563991893,5,6,1959,2,1,784.0,1,984,0.0,0,0,1.0,0,0,0,0.0,0,1.0,0
9.049702026013373,4,6,1958,2,1,869.0,1,1093,0.0,1,0,1.0,0,0,0,0.0,0,1.0,0
8.869398159883517,5,7,1928,2,1,329.0,1,1143,0.0,1,1,1.0,0,0,0,0.0,0,1.0,265
8.912607963670899,7,7,1945,2,1,672.0,1,1668,0.0,2,0,1.0,0,0,0,0.0,0,1.5,210
8.855092980028635,5,5,1935,2,1,849.0,1,1738,0.0,1,1,1.0,0,0,0,0.0,0,2.0,30
8.517193191416238,5,7,1941,2,1,72.0,1,1210,0.0,2,0,1.0,0,0,0,0.0,1,1.0,0
8.677609912822144,6,9,1900,2,1,554.0,1,1290,0.0,1,0,1.0,0,0,0,0.0,1,1.5,150
8.699514748210191,6,7,1940,2,1,460.0,1,1672,0.0,2,1,1.0,0,0,0,0.0,1,1.5,11
8.699514748210191,5,7,1924,2,1,949.0,1,949,0.0,1,1,2.0,0,0,0,0.0,1,1.0,48
8.699514748210191,6,7,1937,2,1,462.0,1,1497,0.0,1,0,1.0,0,0,0,0.0,1,2.0,272
8.699514748210191,6,5,1939,2,1,475.0,1,1342,0.0,1,1,1.0,0,0,0,0.0,1,2.0,0
8.517193191416238,6,7,1926,2,1,992.0,1,1013,0.0,1,0,1.0,0,0,0,0.0,1,1.0,101
8.616133139271142,5,7,1920,2,1,497.0,1,1216,0.0,1,1,1.0,0,0,0,0.0,0,1.0,180
8.68946441235669,4,7,1946,0,0,0.0,1,896,0.0,1,0,1.0,0,0,0,0.0,0,1.0,0
8.738735461363474,4,7,1929,2,1,624.0,1,1136,1.0,1,0,1.0,0,0,0,0.0,1,1.9,445
8.719317375506371,5,6,1945,0,0,0.0,0,808,0.0,1,0,1.0,0,0,0,0.0,0,1.0,48
8.738735461363474,7,5,1939,2,2,449.0,1,2009,0.0,1,1,2.0,0,0,0,0.0,0,2.0,20
8.719317375506371,5,5,1923,2,1,897.0,1,1902,0.0,1,0,2.0,0,0,0,0.0,0,2.0,194
9.12085320547465,6,4,1915,2,1,810.0,1,1716,0.0,2,0,2.0,0,0,0,0.0,1,2.0,195
8.99887832543581,6,8,1910,2,2,1046.0,1,1984,0.0,1,0,1.0,0,0,0,0.0,0,2.0,244
8.377241230988794,6,8,1910,3,1,796.0,1,1609,0.0,1,0,1.0,0,0,0,0.0,1,1.0,182
8.74687531957003,6,6,1930,2,1,768.0,1,768,0.0,1,0,2.0,0,0,0,0.0,0,1.0,84
9.236592743120248,6,6,1952,2,1,396.0,1,1536,0.0,1,0,1.0,0,0,0,0.0,0,1.5,296
8.83579236650274,6,6,1938,2,1,1272.0,1,1969,0.0,1,1,2.0,0,0,0,0.0,0,2.0,34
9.241839039035556,5,6,1915,2,1,880.0,1,1308,0.0,1,0,2.0,0,0,0,0.0,0,2.0,117
8.881836305004146,6,7,1925,2,1,1040.0,1,1040,0.0,1,0,2.0,0,0,0,0.0,0,1.0,132
8.854522203757432,6,6,1925,2,1,647.0,1,1236,0.0,1,1,1.0,0,0,0,0.0,0,2.0,0
9.241839039035556,5,8,1912,1,1,451.0,1,759,0.0,1,0,2.0,0,0,0,0.0,0,1.0,40
9.241839039035556,3,3,1915,2,1,536.0,0,1344,0.0,1,0,0.0,0,0,0,0.0,1,2.0,246
9.157783121237507,5,6,1947,2,1,1046.0,0,1054,0.0,1,0,1.0,0,0,0,0.0,0,1.0,182
9.326789184619427,5,6,1963,3,3,197.0,1,1075,0.0,2,0,2.0,0,0,0,0.0,0,1.0,128
9.47378098005493,6,5,1978,2,3,480.0,1,1096,0.0,1,1,2.0,0,0,0,0.0,0,1.0,168
9.236495329453033,5,7,1967,2,1,234.0,1,992,0.0,2,0,1.0,0,0,0,0.0,1,1.0,204
8.949365142352965,6,8,1978,3,4,0.0,1,1034,1.0,1,1,2.0,0,0,0,0.0,1,1.9,311
9.208438564686588,5,5,1967,2,2,852.0,1,1073,0.0,1,0,1.0,0,0,0,0.0,0,1.0,90
8.909235279192261,5,5,1984,3,3,0.0,1,1126,0.0,1,0,2.0,0,0,0,0.0,0,1.0,178
9.464982590349763,5,4,1920,2,1,0.0,1,1140,0.0,1,0,2.0,0,0,0,0.0,0,1.0,190
9.131188933670746,5,8,1963,2,1,326.0,1,960,0.0,2,0,1.0,0,0,0,1.0,1,1.0,168
9.559235128595953,6,8,1956,2,4,212.0,1,1188,0.0,1,1,2.0,0,0,0,1.0,0,1.0,422
9.262173520616198,5,3,1960,2,2,0.0,1,1721,0.0,1,2,2.0,0,0,0,0.0,0,2.0,134
9.033006356693267,5,7,1941,2,1,240.0,1,1350,0.0,2,0,3.0,0,0,0,0.0,0,1.5,0
9.230142999272363,5,8,1970,3,3,160.0,1,904,0.0,2,0,3.0,0,0,0,0.0,1,1.0,143
9.916897239446046,7,6,1979,3,4,925.0,1,1524,0.0,1,2,2.0,0,0,0,1.0,0,2.0,140
8.554488976159934,7,5,1948,2,1,570.0,1,1079,0.0,1,1,1.0,0,0,0,0.0,0,1.0,135
9.880730565413511,5,7,1940,2,4,545.0,1,1518,0.0,0,2,0.0,0,0,0,0.0,1,1.0,39
9.166492972195906,5,6,1956,2,3,639.0,1,1509,0.0,2,1,1.0,0,0,0,0.0,0,1.0,734
9.143131622282732,5,5,1975,3,3,0.0,0,864,0.0,1,0,0.0,0,0,0,1.0,0,1.0,0
9.144200569471638,6,8,1962,2,1,297.0,1,1269,0.0,1,0,1.0,0,0,0,0.0,0,1.5,236
9.187174093944343,6,5,1995,3,1,298.0,1,2814,1.0,2,1,2.0,0,0,0,0.0,1,3.4,296
9.204121072162266,7,5,1994,3,1,331.0,1,1626,0.0,2,1,2.0,0,0,0,1.0,1,2.5,464
9.558952901824869,7,5,1993,3,1,457.0,1,2200,0.0,2,1,2.0,0,0,0,1.0,1,2.5,266
9.26302769425519,7,5,1996,3,3,672.0,1,2037,0.0,2,1,2.0,0,0,0,0.0,1,2.5,133
9.270117576012042,7,5,2007,3,1,628.0,1,1356,0.0,2,1,2.0,0,0,0,0.0,1,2.5,124
9.142596719889665,8,5,2007,3,3,1615.0,1,1615,0.0,2,1,3.0,0,0,0,0.0,1,2.0,198
9.373988663504516,9,5,2008,3,4,186.0,1,2276,0.0,3,2,3.0,0,0,0,1.0,1,2.0,325
9.373988663504516,9,5,2008,4,3,598.0,1,1766,0.0,3,2,3.0,0,0,0,1.0,1,2.5,252
9.346094292953802,8,5,1995,3,4,631.0,1,1511,0.0,2,1,3.0,0,0,0,1.0,1,2.0,210
9.35010231435134,6,6,1966,3,4,197.0,1,1643,0.0,1,1,2.0,0,0,0,0.0,1,2.0,339
9.185022563991893,5,7,1994,3,1,268.0,1,990,0.0,1,0,2.0,0,0,0,1.0,1,1.0,168
9.070618428801046,7,5,1997,3,4,110.0,1,1418,0.0,2,1,2.0,0,0,0,1.0,1,2.0,318
9.483568487457813,6,5,1997,3,1,176.0,1,1771,0.0,2,0,2.0,0,0,0,1.0,1,2.5,96
9.104757609401117,7,5,2000,3,2,255.0,1,1652,0.0,2,0,2.0,0,0,0,1.0,1,2.5,70
9.408535277926429,7,5,2000,3,1,265.0,1,1823,0.0,2,0,2.0,0,0,0,1.0,1,2.5,228
9.413281215972873,5,6,1978,3,2,83.0,1,1174,0.0,1,0,2.0,0,0,0,0.0,1,1.0,491
