LotArea,OverallQual,OverallCond,YearBuilt,BsmtQual,BsmtExposure,TotalBsmtSF,CentralAir,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,GarageCars,Neighborhood_Crawfor,Neighborhood_NridgHt,Neighborhood_StoneBr,BsmtGLQ,HeatingQC_Ex,Baths,TotalPorch,SalePrice
9.123692565250511,5,7,1965,2,1,1214,1,1214,1,1,0,2,0,0,0,0.0,1,1.6,184,140000
9.655154390148258,7,8,1959,2,1,1501,1,1801,1,1,2,2,1,0,0,0.0,0,2.6,215,289000
7.7441366276279915,6,5,1974,2,1,855,1,1322,0,1,1,2,0,0,0,0.0,0,2.8,260,147000
8.935377071932178,5,5,1952,2,1,960,1,1960,0,1,0,2,0,0,0,0.0,0,2.0,0,124500
9.164715193949908,8,5,1993,3,1,777,1,1911,0,2,1,2,0,0,0,1.0,1,2.5,263,215000
8.969796305981806,6,5,2009,3,1,1218,1,1218,0,2,0,2,0,0,0,1.0,1,2.0,102,208300
9.169518377455928,7,9,1928,2,1,689,1,1378,0,2,1,2,0,0,0,0.0,1,2.0,116,161000
9.169518377455928,5,6,1959,2,1,1041,1,1041,1,1,0,1,0,0,0,0.0,1,1.6,312,124500
9.585964638073326,5,7,1951,2,1,1008,1,1363,1,1,2,1,0,0,0,0.0,1,1.6,534,164900
8.823500727991181,7,5,2005,3,1,1368,1,1368,0,2,1,2,0,1,0,0.0,1,2.0,167,202665
9.116029692504943,5,5,1958,2,1,864,1,864,1,1,0,2,0,0,0,0.0,0,1.6,0,129900
9.125544720271467,6,5,1983,2,1,1084,1,1080,0,1,0,2,0,0,0,0.0,0,1.5,278,134000
9.268043082104473,5,5,1926,2,1,768,0,789,0,1,0,1,1,0,0,0.0,0,1.0,112,96500
9.410829232725586,10,5,2009,4,1,2006,1,2020,1,3,1,3,0,1,0,1.0,1,3.1,210,402861
9.254165851516213,6,6,1972,2,1,689,1,2119,0,1,1,2,0,0,0,0.0,0,2.5,104,158000
9.23092700558457,7,5,1996,3,1,1264,1,2344,0,2,1,3,0,0,0,0.0,1,2.5,220,265000
9.162304922937627,6,5,1998,3,2,794,1,1796,1,1,0,2,0,0,0,1.0,1,3.1,36,211000
9.298168082341704,7,9,1926,3,1,1276,1,2080,0,2,2,1,1,0,0,0.0,1,1.5,145,234000
9.287301413112312,4,7,1900,0,0,0,0,1294,0,1,0,0,0,0,0,0.0,0,2.0,544,106250
9.391661428436556,6,6,1957,2,1,1244,1,1244,0,1,2,1,0,0,0,0.0,1,1.5,40,150000
8.517193191416238,6,7,1947,2,1,1004,1,1664,0,1,2,2,0,0,0,0.0,1,2.0,60,159000
10.598981976164419,10,5,2007,4,4,3138,1,4676,1,3,1,3,0,0,0,1.0,1,4.1,614,184750
9.37475250822657,7,5,1996,3,1,1379,1,2398,1,2,1,3,0,0,0,1.0,1,3.1,299,315750
8.922658299524402,7,5,2005,3,1,1257,1,1266,0,2,1,2,0,0,0,0.0,1,2.0,182,176000
9.495519314209846,5,7,1956,3,1,928,1,928,0,1,0,1,0,0,0,0.0,0,1.0,417,132000
9.612332790605377,9,5,2008,4,3,1452,1,2713,1,3,1,3,0,1,0,1.0,1,3.1,192,446261
9.115809888129947,4,7,1920,2,2,528,1,605,1,1,0,0,0,0,0,0.0,1,1.6,144,86000
10.394151284478166,6,3,1957,2,1,2035,1,2515,1,1,2,2,1,0,0,0.0,0,3.6,200,200624
9.230142999272363,6,5,1988,3,3,1461,1,1509,1,2,1,2,0,0,0,1.0,1,2.6,224,175000
8.725020038618554,6,8,1920,1,2,611,1,1362,0,1,0,2,0,0,0,0.0,1,2.0,84,128000
8.881836305004146,5,7,1955,0,0,0,1,827,0,1,1,1,0,0,0,0.0,1,1.0,0,107500
8.517193191416238,1,3,1946,0,0,0,0,334,0,0,0,0,0,0,0,0.0,0,1.0,0,39300
9.111182800442963,8,5,2004,4,3,707,1,1414,0,2,1,2,0,0,0,0.0,1,2.5,135,178000
8.853665428037448,5,7,1910,3,4,1117,1,1347,1,1,0,0,0,0,0,1.0,0,1.6,233,107500
9.096499555552425,7,5,1998,3,3,880,1,1724,0,2,0,2,0,0,0,0.0,1,2.5,275,188000
9.452109387413557,4,5,1972,2,1,864,1,864,0,1,0,2,0,0,0,0.0,0,1.0,216,111250
9.35470042248302,5,5,1968,2,1,1051,1,1159,0,1,1,1,0,0,0,0.0,0,1.5,466,158000
9.343384145733948,8,5,2001,3,3,1581,1,1601,1,2,1,2,0,0,0,1.0,1,2.6,180,272000
9.588845298501564,9,5,2006,4,3,1838,1,1838,1,3,1,3,0,0,0,1.0,1,2.6,338,315000
9.305650551780507,8,5,2000,3,1,969,1,2285,0,2,1,3,0,0,0,0.0,1,2.5,56,248000
9.224243277145174,7,5,1998,4,1,1650,1,1680,1,2,1,2,0,0,0,0.0,1,2.6,151,213250
8.30844552038576,7,5,1998,3,3,723,1,767,1,1,0,1,0,0,0,1.0,1,1.6,160,133000
9.747067633264829,7,5,2006,3,3,654,1,1496,1,2,1,2,0,0,0,1.0,1,3.1,124,179665
9.535101442669383,7,5,1988,3,1,1204,1,2183,0,2,0,3,0,0,0,1.0,0,2.5,0,229000
9.075322160298096,6,7,1923,3,1,1065,1,1635,0,1,1,2,0,0,0,0.0,1,1.5,182,210000
8.887928819003305,5,7,1970,3,3,768,1,768,1,1,0,2,0,0,0,0.0,1,1.6,104,129500
9.016148642611741,5,7,1955,2,1,825,1,825,1,1,0,2,0,0,0,0.0,0,1.6,190,125000
9.14580185083861,7,5,2003,3,1,912,1,2094,0,2,1,2,0,0,0,0.0,1,2.5,364,263000
8.304742269640771,6,6,1977,3,1,1069,1,1069,0,1,0,2,0,0,0,0.0,0,2.0,255,140000
8.699514748210191,5,6,1957,2,1,928,1,928,0,1,0,1,0,0,0,0.0,0,1.0,0,112500
9.318835968129482,8,5,2006,4,3,1709,1,1717,0,2,1,3,0,1,0,0.0,1,2.0,208,255500
9.079889942592116,4,5,1949,0,0,0,1,1126,0,2,0,2,0,0,0,0.0,1,2.0,96,108000
9.270964993792617,7,5,2003,3,1,998,1,2046,1,2,1,3,0,1,0,1.0,1,3.1,382,284000
8.760923376338836,5,6,1922,2,1,993,1,1048,0,1,1,1,0,0,0,0.0,0,1.0,116,113000
9.605755144230846,5,5,1957,2,1,1092,1,1092,1,1,1,1,0,0,0,0.0,0,1.6,390,141000
9.309280319831087,4,6,1920,2,1,637,1,1336,0,1,0,1,0,0,0,0.0,0,1.5,167,108000
9.99296255896373,7,5,1996,3,4,729,1,1446,0,1,1,2,0,0,0,1.0,1,2.8,286,175000
8.069655306886165,7,5,2003,3,4,1374,1,1557,0,2,1,2,0,0,0,0.0,1,2.0,163,234000
9.33617975681533,5,6,1957,3,1,1392,1,1392,1,1,1,2,0,0,0,0.0,0,2.1,95,121500
9.211339872309264,5,5,1974,3,3,1389,1,1389,1,1,1,2,0,0,0,0.0,0,1.6,278,170000
9.540147589478613,5,6,1940,2,1,996,1,996,1,1,1,0,0,0,0,0.0,1,1.6,144,108000
9.988747396486954,6,7,1918,3,2,1163,1,1674,0,1,1,2,0,0,0,0.0,1,2.0,252,185000
9.498971993463552,7,5,1992,3,1,1095,1,2295,1,2,1,2,0,0,0,1.0,1,3.1,40,268000
8.833171133022867,6,4,1915,3,1,806,0,1647,1,0,0,1,0,0,0,0.0,0,2.1,202,128000
9.32349046990884,9,5,2005,3,1,1122,1,2504,0,3,1,3,0,0,1,0.0,1,2.5,183,325000
9.227295812625595,7,5,2004,3,1,1517,1,1535,0,2,0,2,0,1,0,1.0,1,2.0,0,214000
9.41954725755152,8,8,1983,3,4,1496,1,2132,1,2,1,2,0,0,0,1.0,1,2.1,389,316600
8.858226439365012,5,5,1979,3,4,943,1,943,1,1,2,2,0,0,0,1.0,0,1.6,42,135960
9.480443842153669,5,5,1965,2,1,1728,1,1728,0,1,0,2,0,0,0,0.0,0,2.0,0,142600
8.900003608959596,6,6,1959,2,1,864,1,864,1,2,0,1,0,0,0,0.0,1,1.6,168,120000
9.48486121415014,7,5,2009,4,3,846,1,1692,0,2,0,2,0,0,0,0.0,0,2.5,322,224500
9.207034914967457,7,5,2000,3,1,384,1,1430,0,1,1,2,0,0,0,0.0,1,2.5,100,170000
9.259130536145614,5,7,1971,2,3,372,1,1109,0,1,0,1,0,0,0,0.0,0,1.3,35,139000
9.045465728785947,5,5,1947,2,1,832,1,1216,0,1,0,1,0,0,0,0.0,0,1.0,260,118500
8.747034264178168,7,7,1928,2,1,861,1,1477,0,1,1,1,0,0,0,0.0,0,2.3,50,145000
9.373903755841548,5,6,1966,2,3,1164,1,1320,1,1,2,2,0,0,0,0.0,1,1.6,468,164500
8.189799618728228,7,5,2007,3,1,689,1,1392,0,2,0,2,0,0,0,0.0,1,2.0,102,146000
9.405084448768694,5,5,1954,2,1,1050,0,1795,0,1,0,1,0,0,0,0.0,1,2.0,0,131500
9.587748882301822,6,6,1960,2,1,1144,1,1429,0,2,2,2,0,0,0,0.0,1,1.3,326,181900
9.449672183486918,8,5,2008,4,1,2042,1,2042,0,3,1,3,0,1,0,0.0,1,2.5,90,253293
9.379323364330958,6,5,1990,3,3,816,1,816,1,1,0,0,0,0,0,1.0,0,1.6,32,118500
9.51044496442652,10,9,1893,2,1,1237,1,2775,0,2,1,2,0,0,0,0.0,0,3.5,607,325000
8.719317375506371,4,7,1935,2,1,884,1,1573,0,2,0,1,0,0,0,0.0,1,1.0,174,133000
9.345133468317712,8,5,2005,4,4,1868,1,2028,1,2,2,3,0,0,0,1.0,1,2.6,392,369900
9.236690147298964,6,7,1918,2,2,816,1,838,1,0,0,1,0,0,0,0.0,1,1.6,112,130000
9.07566546864958,5,6,1982,2,3,840,1,860,1,1,0,2,0,0,0,0.0,0,1.6,0,137000
10.130423902089033,5,8,1968,2,4,1437,1,1473,2,3,2,1,0,0,0,1.0,1,2.2,108,143000
9.116029692504943,5,6,1930,2,1,742,1,935,0,1,0,1,0,0,0,0.0,0,1.0,0,79500
9.026417533815254,7,5,2004,3,1,770,1,1582,0,2,0,2,0,0,0,1.0,1,2.5,45,185900
9.508814005506162,10,5,2008,4,4,1722,1,2296,1,3,1,3,0,1,0,1.0,1,3.1,656,451950
8.794824928014519,5,8,1982,2,1,816,1,816,1,1,0,2,0,0,0,1.0,1,1.6,0,138000
8.39728289474368,6,5,2003,3,3,848,1,848,1,2,0,2,0,0,0,1.0,1,1.6,140,140000
8.98594603876032,5,6,1975,3,1,924,1,924,0,1,0,1,0,0,0,0.0,0,1.0,0,110000
9.33273498018979,8,5,2005,3,4,1814,1,1826,1,2,1,3,0,0,1,1.0,1,2.6,375,319000
8.188689124444199,6,7,1910,2,1,684,0,1368,0,1,0,1,0,0,0,0.0,1,1.0,158,114504
8.274357006756292,7,5,2006,4,3,1258,1,1402,0,2,1,3,0,0,0,0.0,1,1.6,136,194201
9.471473109194427,5,6,1977,3,2,1430,1,1647,1,2,1,2,1,0,0,0.0,1,2.6,0,217500
7.575584651557793,6,6,1980,3,1,716,1,1556,1,1,1,2,0,0,0,0.0,0,3.1,161,151000
9.298992069570746,8,5,2005,3,3,1058,1,1904,1,3,1,2,0,1,0,1.0,1,3.1,239,275000
9.104979856318355,6,6,1937,2,1,780,1,1375,0,2,1,1,0,0,0,0.0,0,1.5,288,141000
9.214431989879435,8,5,1992,3,2,908,1,1915,1,2,1,2,0,0,0,1.0,1,3.1,270,220000
8.065265208897733,7,5,2004,3,1,600,1,1200,0,2,0,2,0,0,0,0.0,1,2.5,172,151000
9.45743479744618,7,5,2002,3,2,1494,1,1494,1,2,1,2,0,0,0,1.0,1,2.6,228,221000
9.517825071724145,7,6,1965,2,1,768,1,1986,0,1,3,2,0,0,0,0.0,0,2.5,231,205000
9.430599768110527,5,5,1996,3,1,1040,1,1040,1,2,0,2,0,0,0,1.0,0,1.6,168,152000
8.96187901267768,5,8,1948,2,1,896,1,2008,1,3,0,1,0,0,0,1.0,1,3.6,103,225000
9.406564833939127,8,6,1934,3,2,965,1,3194,0,1,2,2,1,0,0,0.0,0,2.5,0,359100
8.980046316633132,4,5,1961,2,2,1029,1,1029,1,1,0,1,0,0,0,0.0,0,1.6,103,118500
9.310185706945902,9,5,2000,4,2,1440,1,2153,1,3,2,3,0,0,0,1.0,1,3.1,395,313000
9.249080200292113,6,6,1978,3,3,1032,1,1032,0,1,1,2,0,0,0,0.0,0,2.3,0,148000
9.383032379794292,8,5,2001,3,3,1299,1,1872,1,3,1,2,0,0,0,1.0,1,3.1,282,261500
9.036225051729328,5,5,2007,3,1,1120,1,1120,0,1,0,0,0,0,0,0.0,1,1.0,30,147000
7.307202314764737,4,6,1972,3,3,630,1,630,1,1,0,0,0,0,0,0.0,1,1.6,120,75500
9.0825070004663,6,7,1963,2,4,936,1,1054,1,2,0,2,0,0,0,1.0,1,1.6,120,137500
8.969669103793759,6,5,2002,3,1,783,1,1509,1,2,1,2,0,0,0,1.0,1,3.1,175,183200
8.885579291282983,6,6,1954,2,1,832,1,832,0,2,0,2,0,0,0,0.0,0,1.0,0,105500
9.366831168735617,9,5,2007,4,3,1822,1,1828,0,2,1,3,0,1,0,1.0,1,2.0,368,314813
9.412791300065305,8,5,2003,3,4,1482,1,2262,1,2,2,3,0,0,0,1.0,1,3.1,168,305000
9.017726025696797,3,3,1914,2,1,864,0,864,1,1,0,0,0,0,0,0.0,0,1.6,100,67000
9.287301413112312,6,7,1974,2,1,1522,1,2614,0,1,1,2,0,0,0,0.0,0,2.5,281,240000
8.862766742283798,5,6,1977,2,1,980,1,980,0,1,0,2,0,0,0,0.0,0,1.0,192,135000
7.6577552711348655,6,5,2000,3,1,756,1,1512,0,2,1,2,0,0,0,1.0,1,2.5,32,168500
9.249561085129463,6,5,1972,2,1,732,1,1790,1,1,1,2,0,0,0,0.0,0,2.6,295,165150
9.210340371976184,6,6,1962,2,1,1116,1,1116,0,1,0,2,0,0,0,0.0,0,1.5,385,160000
9.420763358881013,5,5,1960,2,1,978,1,1422,0,1,1,1,0,0,0,0.0,0,1.0,36,139900
9.169518377455928,6,6,1955,2,3,1156,1,1520,1,1,2,1,0,0,0,0.0,1,1.6,189,153000
9.359277484750551,5,5,1969,3,3,1040,1,2080,0,0,2,2,0,0,0,0.0,0,2.3,335,135000
9.10719961305667,6,5,1964,2,4,1248,1,1350,1,1,0,2,0,0,0,1.0,0,2.1,176,168500
9.104979856318355,5,6,1880,1,1,636,1,1750,0,3,0,1,0,0,0,0.0,0,1.0,293,124000
8.43163530305459,8,5,2006,3,2,1554,1,1554,0,2,1,2,0,1,0,1.0,1,2.0,229,209500
9.384293679099619,7,5,1977,2,1,1386,1,1411,0,1,1,2,0,0,0,0.0,0,2.0,192,82500
9.132378830506472,5,7,1954,2,1,1056,1,1056,0,1,0,1,0,0,0,0.0,0,1.3,390,139400
8.850660919017153,6,5,1980,2,1,1056,1,1056,2,1,0,2,0,0,0,1.0,0,1.2,320,144000
9.296151028389293,6,7,1914,2,1,1440,1,3395,0,0,0,0,0,0,0,0.0,1,2.0,110,200000
8.719317375506371,2,3,1936,2,1,264,0,800,0,0,1,0,0,0,0,0.0,0,1.0,0,60000
8.699514748210191,5,4,1954,2,1,811,1,1387,0,2,0,1,0,0,0,0.0,0,2.0,0,93000
9.079889942592116,5,7,1910,1,1,796,1,796,0,1,0,0,0,0,0,0.0,0,1.0,492,85000
8.289539484624141,8,5,2006,3,3,1520,1,1567,1,3,1,3,0,0,0,1.0,1,2.6,312,264561
9.447544606938727,8,5,2003,4,4,1518,1,1518,0,3,1,2,0,1,0,1.0,1,1.5,325,274000
8.860782895806315,7,5,2001,3,1,1057,1,1929,1,2,1,2,0,0,0,1.0,1,3.1,235,226000
9.536762272743896,8,7,1972,3,4,1952,1,2704,1,3,3,2,0,0,0,1.0,0,3.1,380,345000
9.286653054825347,5,5,1969,2,1,780,1,1620,0,1,0,2,0,0,0,0.0,1,2.5,208,152000
9.125544720271467,9,5,2009,4,2,1766,1,1766,1,3,1,3,0,0,0,1.0,1,3.1,325,370878
9.26198360512802,6,5,1971,2,1,981,1,981,1,1,0,2,0,0,0,0.0,0,2.1,352,143250
8.881836305004146,5,5,1950,0,0,0,1,1048,0,1,0,2,0,0,0,0.0,0,1.0,27,98300
9.254548626640503,6,5,1953,2,2,1094,1,1094,0,1,2,2,0,0,0,0.0,1,1.0,287,155000
8.948975607841776,6,5,1966,2,1,756,1,1839,0,1,1,2,0,0,0,0.0,0,1.5,340,155000
7.568379267836523,4,6,1970,3,3,630,1,630,1,1,0,0,0,0,0,0.0,0,1.6,0,84500
9.002701007197938,7,6,2007,3,1,813,1,1665,0,2,0,2,0,0,0,0.0,1,2.5,0,205950
9.114269903225447,4,5,1940,2,2,755,1,1510,1,1,1,1,0,0,0,0.0,0,1.6,120,108000
9.07680897935166,7,5,1996,3,1,880,1,1716,0,2,1,2,0,0,0,0.0,1,2.5,120,191000
9.241839039035556,6,7,1906,2,1,756,1,1469,0,1,0,1,0,0,0,0.0,1,1.0,296,135000
9.253112463820052,8,6,1995,3,4,2109,1,2113,1,2,1,3,0,0,0,1.0,1,3.1,282,350000
7.426549072397305,6,5,1971,2,1,525,1,1092,0,1,0,1,0,0,0,0.0,0,1.5,0,88000
9.211040127090456,5,7,1959,2,1,1053,1,1053,1,2,0,1,0,0,0,0.0,1,2.1,0,145500
8.881836305004146,7,6,1931,3,1,776,1,1502,0,1,1,1,1,0,0,0.0,0,1.5,112,149000
9.770127573790836,6,5,1948,2,1,912,1,1458,0,1,1,1,0,0,0,0.0,0,1.3,192,97500
9.204020443231363,5,7,1964,2,1,1486,1,1486,1,1,0,2,0,0,0,0.0,1,1.6,0,167000
9.424160595829509,7,7,1976,3,1,793,1,1935,0,1,1,2,0,0,0,0.0,0,2.5,365,197900
10.749119740747052,8,7,1994,3,1,1629,1,2448,1,2,1,3,0,0,0,1.0,1,3.1,593,402000
9.514879561494386,6,3,1968,1,1,1392,1,1392,1,1,2,2,0,0,0,0.0,0,1.6,240,110000
9.211539652551664,4,5,1972,3,3,1138,1,1181,1,1,0,2,0,0,0,0.0,0,2.6,180,137500
9.947313032076158,8,5,2005,4,2,2077,1,2097,1,3,1,3,0,0,0,1.0,1,2.1,459,423000
9.323133199451307,8,5,2000,3,1,1406,1,1936,0,2,1,2,0,0,0,0.0,1,2.5,312,230500
9.822819649468672,6,5,1965,3,1,1021,1,2380,0,1,1,2,0,0,0,0.0,0,2.5,265,129000
9.002701007197938,6,5,1994,3,1,1408,1,1679,1,2,1,2,0,0,0,1.0,1,2.6,266,193500
9.559235128595953,5,6,1956,2,1,1188,1,1437,1,1,1,2,0,0,0,0.0,0,2.1,304,168000
9.358760377094457,4,5,1922,1,1,700,1,1180,0,0,1,1,1,0,0,0.0,1,1.0,67,137500
9.063347348235524,6,5,2005,3,1,738,1,1476,1,2,0,2,0,0,0,1.0,1,3.1,135,173500
8.79920924224139,6,6,1925,2,1,672,0,1369,1,1,0,1,0,0,0,0.0,0,2.6,147,103600
9.328123407632567,6,6,1977,3,1,1208,1,1208,1,1,1,2,0,0,0,0.0,0,2.1,240,165000
9.577895907011127,6,7,1957,2,1,1477,1,1839,1,2,2,2,1,0,0,1.0,1,2.6,287,257500
9.126958763037134,6,6,1965,2,1,1136,1,1136,1,1,1,1,0,0,0,0.0,0,1.6,426,140000
7.735870319952568,6,6,1978,2,1,855,1,1441,0,1,1,2,0,0,0,0.0,0,2.5,28,148500
9.169518377455928,4,2,1900,2,1,1095,0,1774,1,1,0,3,0,0,0,0.0,0,2.6,90,87000
9.107421317968342,5,8,1924,2,1,768,1,792,0,2,0,1,0,0,0,0.0,1,1.0,436,109500
9.379576689221482,8,5,2008,4,2,2046,1,2046,0,2,1,3,0,0,1,0.0,1,2.5,404,372500
9.204825191288071,5,5,1961,2,1,988,1,988,1,1,0,2,0,0,0,0.0,0,1.6,0,128500
8.988695696785708,6,5,1980,3,1,923,1,923,0,1,1,1,0,0,0,0.0,0,2.0,80,143000
8.411832675758411,5,5,1932,2,1,793,1,1520,0,1,0,1,0,0,0,0.0,1,1.0,56,159434
7.967973179662935,6,5,1996,3,2,1291,1,1291,1,2,1,2,0,0,0,1.0,1,1.6,307,173000
9.327945614050446,9,5,2002,3,3,1626,1,1668,1,2,1,3,0,0,0,1.0,1,2.6,302,285000
9.727346854817254,7,5,1998,3,1,1195,1,1839,0,1,0,2,0,0,0,0.0,0,2.5,81,221000
8.529516941105069,7,5,1984,3,2,1190,1,2090,1,2,1,2,0,0,1,1.0,0,2.6,219,207500
9.2308290384035,7,6,2007,3,1,874,1,1761,0,2,0,2,0,0,0,0.0,1,3.0,249,227875
8.537975730598768,7,5,2004,3,1,551,1,1102,0,2,0,2,0,0,0,1.0,1,2.5,60,148800
8.998260393017954,8,6,2007,3,3,1419,1,1419,1,2,1,2,0,0,1,1.0,1,2.6,140,392000
8.932872621931374,6,5,2005,3,3,1362,1,1362,0,2,1,2,0,1,0,0.0,1,2.0,220,194700
8.395251520610994,6,5,2004,3,4,848,1,848,1,2,1,2,0,0,0,1.0,1,1.6,149,141000
9.977434797488213,10,6,1994,4,4,2444,1,4316,0,3,2,3,0,0,0,1.0,1,3.8,432,755000
10.172674642351664,7,5,1989,3,4,1210,1,2519,1,2,2,2,0,0,0,1.0,1,3.1,347,335000
8.594154232552366,5,6,1921,2,1,1073,1,1073,0,1,0,1,0,0,0,0.0,1,1.0,112,108480
8.719317375506371,5,6,1936,2,1,927,1,1539,0,1,0,2,0,0,0,0.0,0,1.5,112,141500
9.533220655077928,6,6,1987,3,1,1112,1,1137,1,2,1,2,0,0,0,1.0,0,2.6,125,176000
8.699514748210191,5,7,1921,2,1,616,1,616,0,1,0,1,0,0,0,0.0,0,1.0,129,89000
8.767173396684006,5,7,1952,4,2,980,1,1148,0,1,0,1,0,0,0,0.0,0,1.3,0,123500
9.04192172035122,5,8,1965,2,1,894,1,894,1,1,1,1,0,0,0,1.0,1,1.6,560,138500
8.362175469149628,7,5,2004,3,2,1391,1,1391,0,2,0,2,0,0,0,1.0,1,2.0,314,196000
9.570180302058072,8,5,2002,4,4,1800,1,1800,1,2,1,3,0,0,0,1.0,1,2.6,348,312500
9.169518377455928,7,5,1969,2,1,1164,1,1164,0,1,0,2,0,0,0,0.0,0,1.5,0,140000
9.428511581663834,8,5,2006,4,1,1234,1,2576,0,3,1,3,0,0,1,0.0,1,2.5,424,361919
8.939843124278502,5,9,1900,3,1,360,1,1812,0,2,1,2,0,0,0,0.0,0,2.0,384,140000
9.035986984831405,7,5,2004,3,3,1473,1,1484,1,2,0,2,0,0,0,1.0,1,2.6,179,213000
8.630521876723241,4,5,1930,0,0,0,0,1092,0,0,0,0,0,0,0,0.0,0,2.0,0,55000
8.738735461363474,8,5,2006,3,1,1324,1,1324,1,2,1,2,0,1,0,1.0,1,2.6,230,254000
9.106977858981027,7,5,2007,3,3,728,1,1456,0,2,1,2,0,0,0,0.0,1,2.5,124,179540
8.876544550558377,5,7,1966,2,1,876,1,904,0,1,0,1,0,0,0,0.0,0,1.0,0,109900
8.326032685955079,3,6,1935,2,1,270,1,729,0,1,0,0,0,0,0,0.0,0,1.0,0,52000
9.072456664612796,4,7,1900,2,2,859,1,1178,0,1,0,1,0,0,0,0.0,0,1.0,166,102776
8.449128460502108,8,5,1988,3,2,1228,1,1228,1,2,1,2,0,0,1,1.0,0,2.6,288,189000
9.197559037611448,4,5,1970,2,3,960,0,960,1,1,0,2,0,0,0,0.0,0,1.6,288,129000
9.511703431483827,6,8,1976,2,1,725,1,1479,0,2,0,2,0,0,0,1.0,1,2.5,44,130500
9.224243277145174,6,5,1974,3,1,1064,1,1350,0,1,1,2,0,0,0,0.0,0,2.0,0,165000
9.287301413112312,7,8,1890,2,1,718,1,2554,0,1,0,2,0,0,0,0.0,1,1.5,191,159500
9.210340371976184,5,6,1973,3,1,1176,1,1178,0,2,1,2,0,0,0,0.0,0,1.8,224,157000
9.263122557415153,7,5,1993,3,4,1311,1,2418,1,2,1,3,0,0,0,1.0,1,3.1,620,341000
9.20230820027892,5,6,1969,3,4,971,1,971,0,1,1,1,0,0,0,0.0,0,1.5,0,128500
8.789203094473724,8,5,1985,3,4,1742,1,1742,1,2,1,2,0,0,1,1.0,0,2.6,376,275000
8.395251520610994,6,5,2004,3,3,848,1,848,1,2,0,2,0,0,0,1.0,1,1.6,160,143000
9.002085433155726,4,7,1970,2,1,864,1,864,0,1,0,2,0,0,0,0.0,1,1.0,0,124500
9.008468955937511,4,6,1954,2,1,941,1,1470,0,1,0,1,0,0,0,0.0,1,2.0,156,135000
9.494466128225186,9,5,2007,4,1,1698,1,1698,1,3,1,3,0,0,0,1.0,1,2.6,391,320000
8.847934753328465,4,6,1970,2,1,864,1,864,0,2,0,2,0,0,0,0.0,0,1.0,96,120500
9.984837098232449,6,9,1988,3,1,880,1,1680,1,2,1,2,1,0,0,1.0,1,2.6,518,222000
8.897545598709328,7,5,2007,3,3,1232,1,1232,1,2,0,2,0,0,0,1.0,1,2.6,132,194500
9.347926034928744,5,5,1958,2,1,1584,1,1776,1,1,0,3,0,0,0,0.0,0,2.6,25,110000
8.738735461363474,4,5,1925,2,1,780,1,1208,0,1,0,2,0,0,0,0.0,0,1.0,135,103000
8.592115117933497,8,5,1995,3,1,1595,1,1616,1,2,1,2,0,0,1,1.0,1,2.6,389,236500
9.168476167877484,7,5,2003,4,3,868,1,1146,1,2,1,2,0,0,0,1.0,1,2.6,182,187500
9.341719450032562,7,5,1998,3,3,1153,1,2031,0,2,1,2,0,0,0,0.0,1,2.5,276,222500
9.210340371976184,5,6,1961,2,1,864,1,1144,1,1,1,1,0,0,0,0.0,1,1.6,165,131400
9.102532419341877,5,5,1968,2,1,948,1,948,0,1,0,1,0,0,0,0.0,0,1.0,147,108000
9.287301413112312,7,7,1914,3,2,880,0,1768,0,1,2,2,0,0,0,0.0,0,1.5,341,163000
9.052984561199976,3,4,1950,0,0,0,0,1040,0,1,0,2,0,0,0,0.0,0,2.0,0,93500
9.255600503381046,8,5,2005,3,1,893,1,1801,0,2,1,3,0,0,0,0.0,1,2.5,116,239900
9.287301413112312,5,5,1987,3,4,1200,1,1200,3,1,0,0,0,0,0,1.0,0,4.8,120,179000
9.139166552521658,7,5,2004,3,1,864,1,1728,0,2,0,2,0,0,0,0.0,1,2.5,243,190000
9.169518377455928,5,7,1910,1,1,264,1,1432,0,1,0,2,0,0,0,0.0,1,2.0,382,132000
8.819960901286061,6,8,1961,2,2,912,1,912,1,2,0,1,0,0,0,1.0,0,1.9,168,142000
9.04192172035122,7,5,2000,3,1,1349,1,1349,0,1,0,2,0,0,0,0.0,1,2.0,175,179000
9.463896729698588,5,6,1963,3,3,520,1,1464,0,1,1,2,0,0,0,0.0,1,2.3,402,175000
8.593227877692234,8,5,1993,3,1,1337,1,1337,1,2,1,2,0,0,1,1.0,0,2.6,334,180000
9.100860271357364,8,9,1976,2,1,1142,1,2715,0,2,2,2,0,0,0,1.0,1,3.8,204,299800
9.081938657171658,7,5,2000,3,1,952,1,2256,0,2,1,2,0,0,0,1.0,1,2.5,278,236000
9.367344120785848,7,7,1880,2,1,1240,0,2640,0,2,1,4,0,0,0,0.0,0,1.5,567,265979
9.267948684596496,7,5,1996,3,1,1720,1,1720,1,2,1,2,0,0,0,1.0,1,2.6,450,260400
9.036582045842717,4,3,1945,0,0,0,0,1529,0,1,0,1,0,0,0,0.0,0,2.0,277,98000
9.0825070004663,4,7,1910,2,1,576,1,1140,0,1,0,0,0,0,0,0.0,0,1.0,160,96500
8.955448122347393,7,5,2003,3,1,660,1,1320,0,2,0,2,0,0,0,0.0,1,2.5,48,162000
9.130864170474386,6,5,1997,3,4,1479,1,1494,1,2,0,2,0,0,0,1.0,1,2.6,195,217000
